t,HbO2,HHb,CCO,TOI,SaO2sup
1299.0,-0.32126777851711097,4.696742520469343,-0.5174166305031209,42.272915952458604,0.6939920924449999
1300.0,-0.41802263304846576,4.776449458769321,-0.5216096372092609,42.170742467546646,0.6932875416750001
1301.0,-0.1255163890812696,4.461675439862489,-0.5020956420916157,42.515290754992215,0.698421969852
1302.0,-0.7425219314397538,5.068603940262371,-0.5381292161479313,41.815924642125495,0.689905126867
1303.0,0.01979541389171402,4.281959155064108,-0.49031276321409734,42.69789738301932,0.701932181352
1304.0,-0.39606200930435165,4.6818368862685915,-0.5134436067945033,42.23080653855137,0.696582125211
1305.0,-0.3361294554869687,4.605183840129136,-0.5082878362478704,42.307323677692025,0.698140329632
1306.0,-0.6811233825247456,4.94037359001311,-0.5280420168829233,41.917981629853564,0.693541580784
1307.0,-0.7588714017863225,5.010056915297589,-0.5319719070860557,41.83302524466888,0.692744566777
1308.0,-0.4964960891763184,4.734803019241291,-0.5149436017595297,42.138958878827964,0.6970898195990001
1309.0,-0.7923570825236439,5.023636628433039,-0.5320904754197185,41.80427807685413,0.693081401171
1310.0,-0.5299213430489402,4.749375284474382,-0.5151468042523645,42.10983940025656,0.697388332915
1311.0,-0.43324278400096716,4.639221768155231,-0.5080825159103233,42.22682632129653,0.6993537216150001
1312.0,-0.9347187943436452,5.137023746232252,-0.5379442219602559,41.65540013804997,0.692210498343
1313.0,-0.5446454576213995,4.736023071517145,-0.513342747182889,42.10652282180189,0.698345909865
1314.0,-1.3499037220982757,5.545761253184324,-0.5628072118941068,41.18386855076242,0.686409452275
1315.0,-0.6803361684183855,4.868052835893451,-0.5211375506383137,41.953161374729106,0.6965254321600001
1316.0,-0.791241029378277,4.972977985478664,-0.5272523307886573,41.82923271694963,0.6951601827860001
1317.0,-0.39303062994324023,4.561336666098455,-0.5020907202395966,42.29099808907896,0.7015157318619999
1318.0,-0.5496884091524308,4.707758984972301,-0.5104480162945193,42.11679407382655,0.699669295377
1319.0,-0.6665547371914897,4.816852741536735,-0.5167037372775153,41.98687749431555,0.698295110085
1320.0,-0.8028750775162052,4.9481711701789095,-0.5244316296117141,41.83336045214085,0.696518452042
1321.0,-0.7978992098043207,4.938223442151674,-0.5236494341875377,41.84143108281822,0.696800219127
1322.0,-0.6811581470151395,4.8143890783589995,-0.5159326255789505,41.97836955450683,0.698801254447
1323.0,-0.5305197783662123,4.653906271477503,-0.5059648988334897,42.15543625551643,0.701411008333
1324.0,-0.9247236805893877,5.04593956888138,-0.5294672083718407,41.70548027933448,0.6957536667249999
1325.0,-0.7628518059470437,4.878934910225183,-0.5191851603539565,41.893135601940244,0.698334065551
1326.0,-0.750962350657602,4.861761210695889,-0.5179564452810685,41.90927277698725,0.6987310306300001
1327.0,-0.6493066105739871,4.752988759404531,-0.5111624321481696,42.02901192831507,0.7005151154539999
1328.0,-0.8263162286736687,4.92637494887768,-0.5214534740526802,41.828191553430685,0.6980857033230001
1329.0,-0.5914946143031727,4.683561171121312,-0.5065792889916587,42.10076303622707,0.701850898378
1330.0,-0.7754447066748256,4.863141815282937,-0.5171842653890654,41.89233315656029,0.699352976747
1331.0,-0.8427086952759382,4.927434509828743,-0.5209485923527367,41.81676997113652,0.6984965753110001
