t,HbO2,HHb,CCO,TOI,SaO2sup
512.0,-11.531986588362223,14.845505357877776,-0.48822140557312566,59.261025965009615,0.747641519551
513.0,-11.53501034640746,14.85432690238028,-0.48855740084291577,59.25416290002345,0.7474849053370001
514.0,-11.856345573478286,15.183584829652204,-0.5004529710271647,58.90779780006554,0.743598797244
515.0,-11.626865037881323,14.960042418794401,-0.49240158700942716,59.14786030353056,0.746131485405
516.0,-11.43345713684461,14.770880188830702,-0.48563050751385206,59.35064177565072,0.748280433797
517.0,-11.10203877971825,14.441048440171564,-0.4739001701967829,59.7016872843484,0.7520792147650001
518.0,-11.372564701633614,14.715083667544874,-0.4836539983617256,59.4121091550969,0.748877950383
519.0,-10.7926611897132,14.13422566042145,-0.46309863441971844,60.02869141213629,0.755599835532
520.0,-11.462327197957038,14.807934134617888,-0.4869838187244533,59.31481785864764,0.747775107705
521.0,-11.064848320718639,14.4114305924208,-0.4728788536732583,59.736387318496895,0.7523499796709999
522.0,-11.149051833067958,14.497164744896814,-0.47592004275052957,59.64598047785096,0.75134474597
523.0,-11.294770079516539,14.6454444936249,-0.48119854712007937,59.489589205111024,0.749606643734
524.0,-11.105085738267924,14.4568145029331,-0.4745029137630773,59.69038607127075,0.7517769963590001
525.0,-11.290575551264013,14.644682343385561,-0.48118311383150547,59.49187543789399,0.749583246499
526.0,-11.41228272789305,14.769589149115006,-0.4856513899467758,59.36059674771961,0.7481091287299999
527.0,-11.46002614620189,14.820764380964299,-0.4874940966478417,59.30773005266909,0.747485299713
528.0,-11.650989472790059,15.016429731064939,-0.4945376777839465,59.10197673795961,0.74517838653
529.0,-11.630260377184676,15.000072576980571,-0.493962779808113,59.121244978877726,0.745327026753
530.0,-11.81457072079975,15.189923448375318,-0.500836941594667,58.92206058213161,0.743079248734
531.0,-11.81065130709603,15.191302459314258,-0.5009036602404463,58.92290731488834,0.743014399411
532.0,-11.887946532697903,15.274240498836278,-0.5039292660636098,58.83731238759245,0.7420027222040001
533.0,-12.18211360535632,15.575956154597897,-0.5149613270014185,58.52030323558228,0.7384410261040001
534.0,-11.791026584735597,15.189290313479425,-0.5008859441841111,58.9327235408437,0.742875479282
535.0,-11.791409709283805,15.193883132081595,-0.5010652047722896,58.92968332284211,0.742783651969
536.0,-11.701836621326656,15.107691211709422,-0.49795852490227777,59.02264888927726,0.743749344917
537.0,-11.982799546826435,15.393935406765323,-0.5083593807025255,58.72111874108457,0.74039003956
538.0,-11.477970836831297,14.89050303031388,-0.49016268743715197,59.256079132894925,0.7461983224709999
539.0,-11.711715754888196,15.127260429323549,-0.49869546284683397,59.006093024468015,0.743434014929
540.0,-11.758500128776433,15.177294022574756,-0.5005148982852314,58.954404039497824,0.7428257304520001
541.0,-11.940287297633184,15.363523078248704,-0.5072878582579274,58.7586958900756,0.7406314532930001
542.0,-12.294169479514004,15.724231739147918,-0.5205142332701987,58.37889467997079,0.736395522601
543.0,-12.204878307302003,15.640869876342677,-0.5174656691475563,58.46997258672564,0.737306816866
544.0,-12.281074177942862,15.723289478949582,-0.5205137859548677,58.38526165976275,0.736296772401
545.0,-12.142989382773393,15.590183157214604,-0.5156378183446512,58.52868840002779,0.7377920631199999
546.0,-12.346195308145447,15.799608992946048,-0.5233579470558729,58.30923465032449,0.73531272404
547.0,-12.89485073783473,16.358134208231313,-0.5441830029154702,57.72109420846607,0.728756270597
548.0,-12.876274878455874,16.348925590625683,-0.5438603606172291,57.73506299886851,0.72878018131
549.0,-12.828024144135576,16.309309607624172,-0.5423945591612702,57.780951936305726,0.729162889409
550.0,-13.283351491336816,16.776091278885396,-0.5600656681885815,57.29105473857952,0.723652421162
551.0,-13.040336544395785,16.54238960108694,-0.5512200913206228,57.54309062963669,0.7262801031899999
552.0,-12.832635775040757,16.342139048939437,-0.5436950705964656,57.75877413338378,0.728534297897
553.0,-13.012854695076015,16.5307446145911,-0.5508164427990314,57.562565726096075,0.7262766646269999
554.0,-12.604754091679077,16.127824645869808,-0.5357116299567505,57.99205899879219,0.7308955651800001
555.0,-12.28815045533483,15.81390723378015,-0.5240783433059043,58.32605069833474,0.734502055133
556.0,-12.130348360058697,15.657527157397936,-0.5183276119637091,58.4924607182274,0.7362966593520001
557.0,-12.697766146735681,16.230329065321968,-0.5395609263225707,57.887625168534285,0.7296262153849999
558.0,-12.466237137443656,16.0023650476195,-0.5310778005960186,58.13086306360238,0.732231694283
559.0,-13.077778071816887,16.621603657388633,-0.5543109613120824,57.477927243984674,0.724998864974
560.0,-13.389609006455835,16.943014794711175,-0.5665688528421209,57.14160472003602,0.721192789917
561.0,-12.901634531408966,16.4608510552519,-0.5482739361287194,57.655222223318205,0.726726406076
562.0,-12.766135711311549,16.32993600828604,-0.5433640577787177,57.79601101843375,0.728201243046
563.0,-13.10558208444158,16.676135057303384,-0.556435421102431,57.43218671700118,0.724136622858
564.0,-13.320530115077531,16.89906482847408,-0.5649386415421596,57.19958277740741,0.721486723265
565.0,-13.429066514889819,17.016009967126855,-0.5694321023935943,57.07949822877738,0.7200603673270001
566.0,-13.188427171996153,16.781773106187956,-0.5604960266364633,57.330554694045965,0.722718166567
567.0,-13.508885906028418,17.110556019836878,-0.5730916760704081,56.98604255472731,0.718840053409
568.0,-13.16617307199271,16.77347890633378,-0.5602085068687356,57.345649454693095,0.722694909111
569.0,-12.975868457791933,16.587229892291838,-0.5531546140746956,57.544752124193714,0.724814903875
570.0,-12.835221503432898,16.44947524468506,-0.5479655537485845,57.69195457691593,0.7263829320899999
571.0,-12.626841079770351,16.24239698872585,-0.5402033981516058,57.911860567252596,0.728764927731
572.0,-12.82147838660692,16.43963021861147,-0.5476033490138719,57.704128111596305,0.726463255959
573.0,-13.120112490261334,16.742841879511808,-0.5590742933600343,57.38506282318308,0.7229178985860001
574.0,-12.815781797113864,16.440802411295287,-0.5476621229477688,57.70596341712738,0.7263907836779999
575.0,-13.30473502660869,16.93531881737816,-0.5664248140005007,57.18478194057308,0.72062421867
