CBF,CCO,CMRO2,Dpsi,H,HHb,HbO2,HbT,J_O2,L,O2,O2c,P_a,Pa_CO2,R_Hi,SaO2sup,TOI,Vmca,XOv,a,bred,eta,f1,f2,f3,mu,r,t,u,v_c,v_o,v_p,v_u
0.012071395012457024,-0.012547320939338871,0.03392992456189024,144.90328865328567,0.000039813434032026506,24.729853101774566,66.45011273353545,91.17996583531001,0.033932939986319154,10.128254158425271,0.023254502310964653,0.06356447410798628,95.258782043,40,240257.6681925839,0.96,72.87797502968819,60.356975062285116,5.924979404218376,0.06548436834418897,0.0014350378101393964,-0.17940794444987485,0.5064134800323885,0.5064163595641586,0.5064167845058245,-0.08946413411404963,0.018773818281769532,421,1,40,0.06385462122303812,95.82638873269147,1
0.012022643288514776,-0.014039911237944444,0.03392162818898945,144.891781097431,0.00003981375733623033,24.810221009999054,66.3599041775185,91.17012518751756,0.03392536017283589,10.125757809978994,0.023167651552527403,0.06346861905850146,94.9682862369,40,240255.71720077854,0.96,72.78689597171255,60.11321644257388,5.914211199666887,0.0654620908770456,0.0014383231881447461,-0.18609794813643382,0.5062888497632145,0.5062924295727269,0.5062929580446186,-0.09278135804994597,0.018769789353847974,422,1,40,0.06383452736620668,95.670841139507,1
0.012023960074758264,-0.01399423370540473,0.03392186831183336,144.89213534471696,0.00003981374738363213,24.808535102716377,66.37660202083714,91.18513712355352,0.033925410353690635,10.125834649794777,0.023170300601065247,0.06347132771840336,94.8591909827,40,240255.77725965608,0.96,72.79322498676353,60.11980037379132,5.914516050963434,0.06546277263126261,0.001438222514521237,-0.19242790981771413,0.5062926432593904,0.5062960406305335,0.506296541967662,-0.09591816193136797,0.018775935148260058,423,1,40,0.0638154305521649,95.52371392683361,1
0.012102567609880363,-0.0115818039001966,0.03393524706958862,144.91073966527756,0.000039813224697610914,24.68035189121271,66.55305011321808,91.23340200443079,0.03393723876709298,10.129870783585412,0.023310877112879276,0.0636259555623697,95.0694917184,40,240258.93144616587,0.96,72.9481183985509,60.512838049401815,5.931864558528602,0.06549877904626572,0.00143291458280635,-0.19596158287358056,0.5064940485902346,0.5064959455120528,0.5064962249192331,-0.09766844459947575,0.01879568087740502,424,1,40,0.06380511909524561,95.4413774091782,1
0.012082601852784206,-0.012186976451482048,0.033931877809489946,144.90607452768535,0.00003981335576347792,24.713115138875366,66.51913914503385,91.23225428390921,0.03393410806920286,10.128858577121273,0.023275515876576645,0.06358687527479398,94.9283343762,40,240258.14051194978,0.96,72.91186616745252,60.41300926392103,5.927490004330801,0.06548974662012713,0.0014342450181308148,-0.1999479540509313,0.5064434990954633,0.5064456242354298,0.5064459374550738,-0.09964223008826321,0.018795211572252214,425,1,40,0.06379368288625781,95.34837848495307,1
0.012145386208706567,-0.010276591755668238,0.033942477952328375,144.9208071272141,0.00003981294185646947,24.611476589224296,66.65695741474998,91.26843400397428,0.03394350308752201,10.132055427035658,0.02338734964856644,0.06370986967488232,95.1137251346,40,240260.6383059725,0.96,73.03396638957058,60.726931043532836,5.941234769457954,0.06551825982454226,0.0014300472985441072,-0.20175937214744621,0.506603032797997,0.5066040054432666,0.5066041485422145,-0.10053886557347902,0.018809999897003313,426,1,40,0.06378896095173134,95.30584304884822,1
0.012129609275435818,-0.010752131879246937,0.03393983184145611,144.91714091514007,0.00003981304485695962,24.63711501286909,66.62831318330662,91.2654281961757,0.03394106925400594,10.131259812962305,0.023359451112641035,0.0636790799140754,95.0191373169,40,240260.01672669518,0.96,73.00498611597874,60.64804637717909,5.937800281997058,0.0655111622107575,0.0014310915328752192,-0.20397288845974892,0.5065633057826433,0.5065644813525934,0.5065646543500911,-0.10163431420765254,0.018808771727218756,427,1,40,0.06378317966282145,95.25387211673555,1
0.01216525814639722,-0.009673230525810372,0.03394581930532409,144.92546135185532,0.00003981281109868102,24.579704553372935,66.7061305947033,91.28583514807623,0.033946376275556564,10.133065525707178,0.023422799829698745,0.06374873300349572,95.1249760673,40,240261.42739744397,0.96,73.07391172628066,60.826290731986106,5.9455638470066825,0.06552726521603268,0.0014287229062174454,-0.20495476646287858,0.5066534180009021,0.5066539492444369,0.506654019482449,-0.1021201577573915,0.018817108410168502,428,1,40,0.06378114999806385,95.23050722692348,1
0.012122038201006534,-0.010978882082542038,0.033938565234489494,144.91539353170805,0.00003981309394902097,24.649607352090328,66.61941258964114,91.26901994173147,0.03393984267993886,10.130880626744421,0.02334616097452941,0.06366433269131178,94.9339406969,40,240259.7204709155,0.96,72.99236107955659,60.61019100503267,5.936153792743858,0.06550777787936504,0.0014315895758462561,-0.20724562197742058,0.506544356651399,0.5065455709569795,0.5065457497684999,-0.10325350732582003,0.018810239301191557,429,1,40,0.06377511798345434,95.17674883536543,1
0.012018246453667206,-0.014152253671979212,0.033920943308153845,144.89092424807296,0.000039813781409636405,24.819437487737346,66.4088705246503,91.22830801238764,0.03392399265202946,10.125571952639834,0.023161116288380076,0.06346045927478225,94.4750922156,40,240255.57193013054,0.96,72.7941490656966,60.09123226833603,5.913292644367753,0.06546041412429882,0.0014385703260518944,-0.21270918988452636,0.5062793810001907,0.5062823043356985,0.5062827359425947,-0.10595539811388861,0.01879359784473243,430,1,40,0.06375897690905953,95.04956006828795,1
0.012117657384024235,-0.011106467736527625,0.033937842676854485,144.9144117917719,0.00003981312153067135,24.657287463211034,66.62667815732692,91.28396562053796,0.03393901982497248,10.130667592002998,0.02333868445294337,0.06365587867527636,94.7831530577,40,240259.55402428703,0.96,72.98836953938886,60.58828692012117,5.935209488214731,0.06550587361587272,0.0014318698052608245,-0.21477736161629274,0.5065336807687839,0.5065348001462455,0.5065349653261864,-0.10697776238504639,0.018816344821266102,431,1,40,0.06375311677389708,95.00126867010563,1
0.012132169778757085,-0.010664028111342275,0.0339402934319334,144.9178245710883,0.00003981302565006205,24.633903257300943,66.66090038699349,91.29480364429443,0.033941137902720166,10.1314081710073,0.023364610492942948,0.06368432084427353,94.8064039106,40,240260.13263473538,0.96,73.01719016420661,60.66084889378543,5.938385185129443,0.06551247719236802,0.0014308978871342016,-0.21627736180916968,0.5065706232511618,0.5065714253445339,0.5065715437602,-0.10771911967857706,0.018820771067542624,432,1,40,0.06374937871244561,94.96594568190567,1
0.012132231979905818,-0.010660758183683158,0.03394030793602332,144.91785029385213,0.000039813024927392615,24.63390697750168,66.66417809215164,91.29808506965333,0.03394110561715593,10.131413753059245,0.02336480122526895,0.06368447322359551,94.7810144165,40,240260.1369958462,0.96,73.01815590249464,60.66115989952909,5.938402190037927,0.06551252599725846,0.0014308906899795843,-0.21769923470723856,0.5065708914706375,0.5065716487743863,0.506571760239154,-0.10842175291435373,0.018822110995581273,433,1,40,0.06374590258008637,94.93242333070044,1
0.012107833612376263,-0.011399961286327281,0.033936198162295594,144.91215065850227,0.00003981318505644696,24.67357707790947,66.61688763712101,91.29046471503048,0.03393738578109253,10.13017694650688,0.02332150038266276,0.06363675347455605,94.6583890272,40,240259.17066700314,0.96,72.97244881496687,60.53916806188131,5.933072201425565,0.06550149311512944,0.0014325146289269313,-0.2198188175985789,0.5065091499607476,0.5065103130649815,0.50651042033277,-0.1094689654970988,0.018818999174844923,434,1,40,0.06374020953973869,94.88274933886612,1
0.012040387567363954,-0.013460135195399181,0.03392475829668673,144.89626528554473,0.000039813631353115214,24.783910148308323,66.48147394581129,91.26538409411961,0.03392707533791021,10.126730510763304,0.02320132156606437,0.06350432656881297,94.3499745464,40,240256.47744703692,0.96,72.84412880709588,60.20193783681977,5.918227362060864,0.06547074425081494,0.0014370460588384907,-0.22396493784852178,0.5063371196886376,0.5063393184398866,0.5063396760699511,-0.11151671555943442,0.018808753706569814,435,1,40,0.06372805737701856,94.78617365346362,1
