t,Vmca,SaO2sup,TOI,Pa_CO2,HbD,HbT,CCO,P_a
0.0,47.0,0.9985185714285714,65.12417072658016,35.252914,0.0,0.0,0.0,76.17703807454808
1.0,48.9,0.9949683333333332,64.82529542894245,35.252914,-0.3275628146200483,-0.3833572004769616,-0.01610964662065813,76.17704457558526
2.0,52.68,1.0,64.99932732684256,35.252914,-0.4548202653432375,0.26013652498220613,-0.21895505407134835,76.17708719309759
3.0,54.0,0.9982816666666667,65.09589149851999,35.252914,0.06864699338267172,0.308855531247451,-0.10652755075115534,76.17721350388922
4.0,54.0,1.0,65.53525385827277,35.252914,0.3447630389651706,1.3612322708273314,-0.2596877788283981,76.17753141729698
5.0,52.3,0.9974533333333333,65.53240557928343,35.252914,0.35478011315928043,0.8297599205605143,-0.14004322283912388,76.17830377570972
6.0,49.0,1.0,64.98836546300423,35.252914,0.24576656856762075,0.12236321634669323,-0.011330274773010823,76.18001786306552
7.0,48.7,1.0,64.96387901985625,35.252914,-0.6842650985766575,0.09633372220048411,-0.11088119150351713,76.18343497646623
8.0,48.0,1.0,64.89028297272846,35.252914,0.2717212392860823,-0.09988246124599938,0.03687282661316668,76.18958057642932
9.0,49.5,1.0,65.04451701316113,35.252914,-0.11104588971998375,0.0021466431553867626,-0.04191225805658732,76.19956799000028
10.0,53.3,1.0,65.1046623581852,35.252914,-0.4267317984616543,0.12006324046939,-0.10077542310239422,76.214346962293
11.0,52.08,1.0,65.24656950560124,35.252914,-0.4692022984863977,-0.47121469458661247,0.0587239185462432,76.23451611896625
12.0,45.74,0.9933116666666667,64.90311846634673,35.252914,-0.49106354442298417,0.4597730075286348,-0.1706740023380109,76.26035251822836
13.0,45.52,1.0,65.5566890115061,35.252914,-0.024431511670388928,0.4158608666520037,-0.13401925338338427,76.29202128567978
14.0,47.52,1.0,64.68749512514799,35.252914,-0.44093658183440854,0.7347128645485865,-0.124961088136341,76.32966904687672
15.0,49.26,1.0,64.49777336141493,35.252914,-0.587398061227533,-0.3366980041555203,0.047043032350463185,76.37331940757787
16.0,49.8,1.0,65.18942426982284,35.252914,-0.577898864740869,0.05873079461492392,-0.08236482496205896,76.42275639171895
17.0,49.2,1.0,65.3841112666703,35.252914,-0.8069183919791143,0.09668294933219895,-0.09620582278438523,76.47748547023744
18.0,49.78,1.0,65.13920146730747,35.252914,-0.2956178946011023,0.07227921561090313,-0.048220535487098794,76.53676447374627
19.0,49.0,0.9974533333333333,65.9719149913601,35.252914,-0.7439538112545069,-0.44346938302524774,0.036330718720068836,76.59964706033504
20.0,48.34,1.0,65.55638444074599,35.252914,-0.6939789185309267,-0.20919202172897905,-0.08171038920901655,76.66505998234959
21.0,46.16,0.99414,64.66249470009488,35.252914,-0.9017513574534255,0.10638891093193084,-0.15422058077169104,76.73191302290071
22.0,47.32,1.0,64.64632877972626,35.252914,-0.6361991791591965,0.3782710030866705,-0.196685430604424,76.79917718757346
23.0,48.84,1.0,65.36307974808237,35.252914,-0.890490610995336,0.03289802035320122,-0.11643127362541442,76.86583786280285
24.0,48.72,1.0,65.13425373103901,35.252914,-0.6821427651992635,-0.12926435541674228,-0.08610701253167455,76.9307481054884
25.0,52.0,1.0,63.97499051302207,35.252914,-0.8491980561184397,-0.3799529807691349,-0.024340364047117348,76.99253260572567
26.0,52.12,0.9957966666666668,65.02174080581952,35.252914,-0.6476466402103105,-0.19743397832689402,-0.04073870991628343,77.04955149515375
27.0,52.64,1.0,64.45515190403962,35.252914,-0.6311874195746993,-0.09007129159066875,-0.10564009537222221,77.09987337868306
28.0,50.24,1.0,64.79659063752518,35.252914,-0.8545591252217404,-0.06359643178530859,-0.18640301840205672,77.14133715984997
29.0,51.76,1.0,65.15420307390777,35.252914,-1.3987229120973264,-0.1356807309674713,-0.21111638138905872,77.17172270392915
30.0,49.76,1.0,65.44997613149644,35.252914,-1.4090205946541345,-0.28766645667308754,-0.23170976236344867,77.18898587656848
31.0,47.84,1.0,66.12459888735886,35.252914,-1.4339406013426577,-1.1270289129901876,-0.04723793696481915,77.19146364243662
32.0,46.0,1.0,65.24930764484567,35.252914,-1.083384657779056,-1.1282665483370107,0.03846088534904494,77.17807261501243
33.0,46.0,1.0,64.9036223752939,35.252914,-0.6854029242272018,-0.5621634727154832,-0.09112722848269807,77.14849366574357
34.0,46.08,1.0,65.2783585536492,35.252914,-0.724753477728955,-0.19463843584881937,-0.148690401149465,77.10324399455169
35.0,47.08,1.0,65.65762897411982,35.252914,-1.1870230660851768,0.035205358172812104,-0.3275575757105775,77.04358915546148
36.0,48.04,1.0,65.24298786050473,35.252914,-1.2816296923024073,-0.24540296523290772,-0.24569187358392802,76.97134570336374
37.0,49.04,1.0,64.76826001294886,35.252914,-1.2192610261833765,-0.7640730860910355,-0.165706379108456,76.88867676655585
38.0,49.96,1.0,64.73704507683742,35.252914,-1.0345794887947708,-0.030860545112586735,0.012550731577037982,76.79793005600452
39.0,48.88,0.9982816666666667,65.42853982606046,35.252914,-0.9956241462930966,-0.35479975761093724,0.0913113270357966,76.70150692166085
40.0,46.04,1.0,65.98600961572565,35.252914,-0.8114245640994029,-0.44424511606621203,-0.06309677079459435,76.6017556590263
